Ref,Status,Location,Description,Created,Target,Type,To Organisation,To Package,Status Changed,Association,OverDue,Images,Comments,Documents
T1.9599815,Opened,Historical Level 0.5 AE100B,"SiteVisitReport 20211015, Item2. 
The baptismal font skimmer system is custom for the St. George temple and is made of bronze.  The system will need to be tested potentially with special coatings to make sure it will work with the chlorinated water in the font.  The skimmer drain and overflow fittings will be made of the same bronze material as the gutter system.  The piping connected to the fittings will be the standard schedule 80 PVC use for baptismal fonts.  The bottom drain and supply fittings will be the standard stainless steel fittings. ",2021-10-19,2021-10-26,Field Report Task,US Mechanical,Plumbing,2021-10-19,,True,,,
T1.9599807,Superintendent Signed Off,Annex Level 1 AE101,"Site Visit Report 20211015, Item 1:
There is a plenum box in the entry lobby that has been damaged and needs to repaired or replaced. ",2021-10-19,2021-10-26,Field Report Task,US Mechanical,HVAC,2021-10-22,,False,True,True,
T59123.67,Superintendent Signed Off,Annex Level 0AE100,"020A - East Mechanical > Annex Level 0AE100
Re-attach hanger bracket at humidifier piping",2021-10-11,2021-10-18,Punch List,US Mechanical,Plumbing,2021-10-22,,False,True,False,False
T59123.66,Opened,Annex Level 0AE100>002 - Electrical,Cap the two unused conduit feeders,2021-10-11,2021-10-18,Punch List,Wilkinson Electric Inc,Electrical,2021-10-11,,True,True,False,False
T1.9596688,Superintendent Signed Off,Historical Level 2 AE102,"EOR 2021.09.09, Item 20:
Temple – LV2 
 
A crack on MC cabling armor was observed. This can lead to additional cable failure if additional stress is present and galvanized shield is further compromised and comes in contact with inner cables. ",2021-10-07,2021-10-07,Field Report Task,Wilkinson Electric Inc,Electrical,2022-08-11,,False,True,True,
T1.9596687,Superintendent Signed Off,Annex Level 1 AE101,"EOR 2021.09.09, Item 19: 
Annex – LV1 
 
Cabling for vanity lamps appears to be valid. 
 
It is recommended that proper orientation of mud rings is verified prior to starting the next construction stage. 
 
It is also critical the building envelope insulation is restored to the structure.  ",2021-10-07,2021-10-07,Field Report Task,Wilkinson Electric Inc,Electrical,2021-10-22,,False,True,True,
T1.9596686,Superintendent Signed Off,Annex Level 1 AE101,"EOR 2021.09.09, Item 18:
Annex – LV1 
 
MC cabling appears to be routed outside of the intended path, protruding beyond the width of the joists.  Verify that it will not cause a bulge when drywall is installed. 
 ",2021-10-07,2021-10-07,Field Report Task,Wilkinson Electric Inc,Electrical,2021-10-22,,False,True,True,
T1.9596685,Completed,Annex Level 1 AE101,"EOR 2021.09.09, Item 17:
Annex – LV 1 
 
NEC 358.14 states that dissimilar metals in contact anywhere in the system shall be avoided to eliminate the possibility of galvanic action. 
 
This was observed in multiple locations. MC is in full contact with cast iron and/or copper pipes. 
 
This was identified in past reports",2021-10-07,2021-10-07,Field Report Task,Wilkinson Electric Inc,Electrical,2021-10-11,,True,True,True,
T1.9596684,Completed,Annex Level 0AE100,"EOR 2021.09.09, Item 15: Annex – Basement 
 
Main switch for boilers appears to be installed in equipment access space. This will potentially limit access to the side panels of the boiler.  
 
It appears that adequate space for this installation is available on the back wall. 
",2021-10-07,2021-10-07,Field Report Task,Wilkinson Electric Inc,Electrical,2021-10-25,,True,True,True,
T1.9596683,Superintendent Signed Off,Annex Level 0AE100,"EOR 2021.09.09, Item 13: Annex – Basement 
 
Main Mechanical and Electrical control room equipment installation appears to be installed in an organized manner. 
 
Verify clearances in electrical room meet NEC standards. ",2021-10-07,2021-10-07,Field Report Task,Wilkinson Electric Inc,Electrical,2021-10-22,,False,True,True,
T1.9596676,Superintendent Signed Off,Annex Level 0AE100,"EOR 2021.09.09, Item 12: Annex – Basement and 
other areas 
 
According to NEC Article 330.30, MC cables containing four or fewer conductors sized no larger than 10 AWG must be secured within 12 inches of every termination. 
 
Multiple locations throughout the building appear to show this violation. ",2021-10-07,2021-10-07,Field Report Task,Wilkinson Electric Inc,Electrical,2022-08-11,,False,True,True,
T1.9596673,Superintendent Signed Off,Annex Level 0AE100,"EOR 2021.09.09, Item 9: Annex – Basement 
 
Power cable for filtration device appears to be too short for the application. Potential stress on the cable is 
introduced.  
 
Depending on traffic, this can be a trip and equipment hazard.",2021-10-07,2021-10-07,Field Report Task,Wilkinson Electric Inc,Electrical,2021-10-22,,False,True,True,
T1.9596672,Superintendent Signed Off,Annex Level 0AE100,"EOR 2021.09.09 
Annex – Basement 
 
Unscreened LED fixture resting directly on a metal pipe, exposing circuitry to contact with metal introducing 
potential for early failure. 
 
Additional protection should be utilized to protect the integrity of LED fixture. ",2021-10-07,2021-10-07,Field Report Task,Wilkinson Electric Inc,Electrical,2021-10-22,,False,True,True,
T1.9596671,Superintendent Signed Off,Annex Level 0AE100,"Annex – Basement 
 
Cabling for bathroom outlets is in place. 
 
Verify orientation of sink outlets to accommodate 
vanity outlets or power faucets. ",2021-10-07,2021-10-07,Field Report Task,Wilkinson Electric Inc,Electrical,2021-10-22,,False,True,True,
T1.9596670,Superintendent Signed Off,Annex Level 0AE100>011 - GRAB-N-GO,"Cabling for outlets at “grab & go” room appears to be valid.  
 
Verify with electrical consultants that adequate load 
allocation is in place to accommodate multiple vending machines. 
 
Exits sign cabling is in place. ",2021-10-07,2021-10-07,Field Report Task,Wilkinson Electric Inc,Electrical,2021-10-22,,False,True,True,
T1.9596669,Superintendent Signed Off,Annex Level 0AE100,"Annex - Basement  
 
Cabling appears to be routed to junction boxes, outlets, and switches.  
 
Installation of switches appears to be valid. ",2021-10-07,2021-10-07,Field Report Task,Wilkinson Electric Inc,Electrical,2021-10-07,,False,,,
T1.9596668,Completed,Annex Level 0AE100,"Annex – Basement and other areas throughout 
 
Electrical conduits appear to exceed 360-degree bends at chiller room and other locations throughout the facility.  
 
Refer to project specifications and NEC for maximum degrees between pull points.  
 
NEC 358.26 (A) states that there shall not be more than the equivalent of four quarter bends (360 degrees total) 
between pull points.  
 
It appears that this requirement is violated in many locations in the annex and temple. ",2021-10-07,2021-10-07,Field Report Task,Wilkinson Electric Inc,Electrical,2021-10-11,,True,True,True,
T1.9596667,Superintendent Signed Off,Annex Level 0AE100,"Annex – Basement and throughout the building 
 
Installation of electrical J-boxes and conduit support is resulting in removal of fire protection materials from structural steel beams.  
 
This issue was observed throughout the annex and temple buildings and has been identified in past reports. ",2021-10-07,2021-09-23,Punch List,Wilkinson Electric Inc,Electrical,2021-10-22,,False,True,True,True
T59123.65,Superintendent Signed Off,Historical Level 2 AE102>209 - Instruction Room A-2,Sprinkler head not in line with pendant lights East West direction,2021-10-05,2021-10-08,Punch List,Broken Arrow Construction Corporation,Fire Suppression,2021-10-22,,False,True,False,False
T59123.64,Superintendent Signed Off,Historical Level 2 AE102>217 - Waiting,Plumbing line too close to drywall. Needs to be centered in stud cavity.,2021-09-14,2021-09-21,Punch List,US Mechanical,Plumbing,2021-10-22,,False,False,False,False
T59123.63,Completed,Historical Level 5 AE105>515 - Elec.,Complete LVT flooring,2021-09-01,2021-09-15,Punch List,Broken Arrow Construction Corporation,Fire Suppression,2022-08-23,,True,False,False,False
T59123.62,Opened,Historical Level 5 AE105>515 - Elec.,Sprinkler cap is removed and head is 1” low. Need to adjust.,2021-09-01,2021-09-08,Punch List,Broken Arrow Construction Corporation,Fire Suppression,2022-06-28,,True,True,False,False
T59123.61,Superintendent Signed Off,Historical Level 5 AE105>519 - Waiting,Demo existing electrical conduit at floor,2021-09-01,2021-09-08,Punch List,Wilkinson Electric Inc,Electrical,2021-10-22,,False,True,True,False
T59123.60,Superintendent Signed Off,Historical Level 5 AE105>518 - Study,Remove existing fire suppression and cap at vestibule 517 ceiling,2021-09-01,2021-09-08,Punch List,Broken Arrow Construction Corporation,Fire Suppression,2022-04-13,,False,True,False,False
T59123.59,Superintendent Signed Off,Historical Level 5 AE105>518 - Study,Rough in fire alarm monitor connections,2021-09-01,2021-09-15,Punch List,Broken Arrow Construction Corporation,Fire Suppression,2021-10-22,,False,False,True,False
T59123.58,Superintendent Signed Off,Historical Level 5 AE105>518 - Study,Install fire suppression (pending direction on building envelope detail),2021-09-01,2021-09-09,Punch List,Broken Arrow Construction Corporation,Fire Suppression,2021-10-22,,False,False,False,False
T59123.57,Superintendent Signed Off,Historical Level 5 AE105>518 - Study,Missing rough in for session clock,2021-09-01,2021-09-08,Punch List,Wilkinson Electric Inc,Electrical,2021-10-22,,False,False,True,False
T59123.56,Superintendent Signed Off,Annex Level 1 AE101>113 - Administration,Adjust fire suppression head to be equal distant off medallion at both locations in admin 113,2021-08-23,2021-08-24,Punch List,Wilkinson Electric Inc,Electrical,2021-10-22,,False,True,True,False
T1.9556218,Opened,Annex Level 1 AE101,"ARW 70-9: Locker room ceiling bracing - Ceiling bracing in locker rooms at main level of north addition did not appear to have adequate bracing wires as shown on sheet AE507.  Wire bracing to be verified and installed to meet construction documents. ",2021-07-06,2021-07-13,Field Report Task,Design West Acoustics,Acoustical Ceilings,2021-07-06,,True,True,,
T1.9556215,Completed,Annex Level 1 AE101,"ARW 70-8: Areaway wall gap. Jay asked if Styrofoam is ok to use for the gap at the top of the areaway wall in the 
west mechanical room.  I indicated that this was acceptable. ",2021-07-06,2021-07-13,Field Report Task,Pete King Construction,Metal Stud / Drywall,2022-04-21,,True,,,
T1.9556214,Opened,Annex Level 1 AE101,"ARW 70-7: Loading dock topping. Jay asked if they could use a pea gravel mix for the topping at the loading dock.  
After further discussion, it was concluded that the topping should be as answered in a previous CCD issued regarding this area. ",2021-07-06,2021-07-13,Field Report Task,"Innovative Concrete, LLC",Concrete,2021-07-06,,True,,,
T1.9556213,Opened,Annex Level 1 AE101,"ARW 70-7: Stud connections at the entry wall of the 
North Addition. Noted that the anchors were installed for one side of the double stud wall at the entry but that the anchors were not installed for the studs on the south face of the wall.  Discussed this with Jay that the anchors are to be installed on both studs of the double stud wall. ",2021-07-06,2021-07-13,Field Report Task,Pete King Construction,Metal Stud / Drywall,2021-07-06,,True,True,,
T1.9556211,Opened,Historical Level 0 AE100A,"ARW 70-6: HSS landing beam connection to the 
concrete foundation wall. Indicated to Will (Glassey) that it is acceptable to use Titen HD anchors for this connection as noted in COR 69 by Brent White. ",2021-07-06,2021-07-13,Field Report Task,Glassey Steel Works,Structural Steel,2021-07-06,,True,,,
T1.9556210,Opened,Historical Level 0.5 AE100B,"ARW 70-4: Level 0.5 stud connection at top of stud. Noted that tops of the studs have not yet been connected at the top at the north and south walls of the baptistry.  Indicated to Creg that this needs to be done prior to the ceiling being installed.  Sketches provided by Brent White still apply to this condition and if none of the sketches seem to apply to use a Simpson H2.5 similar to the studs at the upper levels. ",2021-07-06,2021-07-13,Field Report Task,Rockhill Construction,Wood Framing,2021-07-06,,True,,,
T1.9556209,Opened,Historical Level 0.5 AE100B,"ARW 70-3: Gap above stud filler at west wall of baptistry.  Indicated to Josh that a gap is still required above the filler for the stud and that it is acceptable to cut ½” from the plate to provide the gap.  Reiterate to Josh that pre-drilling the holes for the screws or nails is important to mitigate cracking in the top of the stud and filler. ",2021-07-06,2021-07-13,Field Report Task,Rockhill Construction,Wood Framing,2021-07-06,,True,True,,
T1.9556207,Opened,Historical Level 3 AE103,"ARW 70-2: Floor joist conflict with can lights. Indicated to Josh, Creg, and David w/ Rockhill, that it is acceptable to install new joists on either side of the can light to support the floor and to space the joists such that the spacing between the new joists is not more than 16 inches and the spacing between the new and existing joists is not more than 12 inches. It is ok to abandon the existing joist that needs to be cut that is located between the new joists.  Any of the existing joist that remains is to be screwed to the flooring above. ",2021-07-06,2021-07-13,Field Report Task,Rockhill Construction,Wood Framing,2021-07-06,,True,True,,
T1.9556204,Opened,Historical Level 2 AE102,"ARW 70-1: LVL sister for 2nd level Sealing Room in East tower. Discussed with Josh and Creg that it is ok to omit installing the LVL adjacent to the joists that are cut short at the stairs on the north and south sides of the room. ",2021-07-06,2021-07-13,Field Report Task,Rockhill Construction,Wood Framing,2021-07-06,,True,True,,
T59123.55,Superintendent Signed Off,Annex Level 1 AE101>135 - Workers Dressing - Men,Adjust fire suppression layout,2021-07-02,2021-07-05,Punch List,Broken Arrow Construction Corporation,Fire Suppression,2021-10-22,,False,True,False,False
T1.9552542,Superintendent Signed Off,Annex Level 0AE100,"Drywall mechanical room side of wall above door header 036. Do not leave exposed stud cavity walls. ",2021-06-23,2021-06-29,Punch List,Pete King Construction,Metal Stud / Drywall,2022-04-21,,False,True,,
T1.9552522,Opened,Historical Level 1 AE101A,"ARW 69-10: Various steel beams throughout the historic 
temple are supported on bearing plates and concrete pillow blocks.  All space around the beams is to be grouted solid after beam placement. Verify that all pockets are fully grouted while access is possible",2021-06-22,2021-06-29,Field Report Task,"Innovative Concrete, LLC",Concrete,2021-06-22,,True,True,,
T1.9552521,Opened,Historical Level 2 AE102,"ARW 69-9: The support of the arched ceiling joist at the 
west wall was discussed with Josh and Dion.  There is a stud wall at the back of the room with ducts between the studs and the stone wall.  There was discussion as to the ability to support the ceiling joist on the stud wall. It was the impression of Westland that ARW had indicated the ceiling can be supported on the studs. The ceiling cannot be supported on the stud wall due to the fact that studs are supported 
by the original floor framing below. Therefore, the ceiling must be supported on the west stone wall.  This item was discussed in an email to CRSA dated May 24, 2021.  Where the cold formed joists are interrupted by openings for ductwork the joists shall have headers and multiple joists as indicated on the cold formed framing details. See S103. ",2021-06-22,2021-06-29,Field Report Task,Pete King Construction,Metal Stud / Drywall,2021-06-22,,True,,,
T1.9552520,Opened,Historical Level 2 AE102,"ARW 69-8: An arched HSS beam has been erected at 
west side of grid HC. There is no arched ceiling framing in this area above the catwalk. The HSS beam should be relocated at grid HB and attached to the stone wall per 1/S244. ",2021-06-22,2021-06-29,Field Report Task,Glassey Steel Works,Structural Steel,2021-06-22,,True,True,,
T1.9552518,Opened,Historical Level 1 AE101A,"ARW 69-6: The upper stair run at the bride’s entry stair 
frames into a steel beam. The HSS stringers are currently attached with ½” thick knife plates. At the front edge of the HSS an L3x3x1/4 angle clip is to be welded to the bottom of the supporting beam and the contact surfaces of the HSS stringer. ",2021-06-22,2021-06-29,Field Report Task,Glassey Steel Works,Structural Steel,2021-06-22,,True,True,,
T1.9552517,Opened,Historical Level 1 AE101A,"ARW 69-5: At the bride’s entry stair area one of the columns for landing support does not have a slab block out and anchor bolts. A steel base plate the size of the column (to allow concealment in the wall) will be bolted 
to the top of the slab with a ¾” titan anchor and the HHS column will be welded to the base plate. ",2021-06-22,2021-06-29,Field Report Task,Glassey Steel Works,Structural Steel,2021-06-22,,True,,,
T1.9552516,Opened,Historical Level 1 AE101A,"ARW 69-4: One of the columns fabricated for the bride’s 
entry stair extends above the landing to the stair stringer above. The intent of the column is to support the stringer at the landing level with a beam from the column to the foundation wall (see structural plans).  
The column will be modified to terminate at the landing elevation. The removed portion of stringer as noted in 69-3 will be utilized as the beam from the column to the 
foundation wall. ",2021-06-22,2021-06-29,Field Report Task,Glassey Steel Works,Structural Steel,2021-06-22,,True,,,
T1.9552514,Opened,Historical Level 1 AE101A,"ARW 69-3: The stair framing for the stair at the bride’s 
entry area was fabricated with the stringer adjacent to the wall extending along the wall to the lower lever.  The concrete foundation wall does not allow for the placement of the stair in this configuration. The stringer is to be cut at the door landing level and provided with a bearing plate to sit on the foundation wall. A L8x8/3/8 clip can be welded to the vertical stringer face and bolted to the top of the foundation wall with (2) ¾” anchor bolts. ",2021-06-22,2021-06-29,Field Report Task,Glassey Steel Works,Structural Steel,2021-06-22,,True,True,,
T1.9552510,Opened,Historical Level 1 AE101A,"ARW 69-2: Discussed the placement of the support angle and attachment plate for the west tower floorsto the existing stone walls as noted in detail.14/S221. The detail calls for a stiffener plate that is oriented vertically at the back (stone side) of the plate.  The stiffener must fully engage the stone wall.  The grout material is 
indicated in the noted detail to be low viscosity and can be any grout material that can be placed without running out of the void. The horizontal void currently existing in the stone must be filled as well at locations behind the connection plate. ",2021-06-22,2021-06-29,Field Report Task,Glassey Steel Works,Structural Steel,2021-06-22,,True,True,,
T1.9552509,Opened,Historical Roof AE106,"ARW 69-1: Dion and Josh had questions regarding the 
anchorage of the parapet/battlement braces at the roof.  The holes drilled in the stone are adequate for the specified anchor rod but not with a screen included.  Due to the conditions at the roof with a new membrane they have requested not cutting or drilling larger holes in the plates at the braces.  The diameter and size of anchor as indicated on the structural drawings is 
required.  As an option to avoid using the screen it was suggested that a borescope or other method be used to verify the conditions in the anchor holes. If the holes 
are in solid stone elements then the anchor can be treated as if in concrete with no screen. If the there are any voids, the screens can be eliminated, but the hole must be fully filled with epoxy. This may require large amounts of epoxy if the material escapes through existing holes",2021-06-22,2021-06-29,Field Report Task,Glassey Steel Works,Structural Steel,2021-06-22,,True,True,,
T1.9552506,Completed,Annex Level 1 AE101,"ARW 68-6: Concrete columns are specified to be built 
parallel and just south of the wall on Grid A2.  While on site, I wasn’t able to see any rebar dowels sticking up out of the mat slab at these column locations.  There were various material stock piled in this area, so they may have been covered up. Please verify that the rebar dowels for the concrete columns is present and notify us if a fix is necessary for these columns. ",2021-06-22,2021-06-29,Field Report Task,"Innovative Concrete, LLC",Concrete,2022-04-21,,True,True,,
T1.9552505,Completed,Annex Level 1 AE101,"ARW 68-5: The water stop at the mat footing and foundation wall connection along grid AH has been placed inside the keyway.  Detail 11/S211 which is referenced in the drawings shows the water stop outside the keyway. Please relocate the water stop to be outside of the keyway.  This was discussed with Jason. ",2021-06-22,2021-06-29,Field Report Task,"Innovative Concrete, LLC",Concrete,2022-04-21,,True,True,,
T1.9552504,Opened,Historical Level 2 AE102,"ARW 68-3: Concrete beam to concrete column connections at west tower area. It was discussed with Jason that the concrete columns need to be built so that the new concrete beams will be built on top of the column.  It was suggested that the concrete pour for the columns stop at the bottom of the beams rather than pouring the concrete for the columns all the way to the 
top of the concrete wall pours.  The concrete pours should be sequenced so the concrete beams can bear on top of the concrete columns rather than framing into 
the side of the columns.   ",2021-06-22,2021-06-29,Field Report Task,"Innovative Concrete, LLC",Concrete,2021-06-22,,True,True,,
T1.9552503,Opened,Historical Level 2 AE102,"ARW 67-8: Clip connecting level 0.5 LVL and level 2 LVL 
stud - Noted that screws have not been placed in clip plate that connects the level 0.5 and level 2 stud. Ryan noted the location and marked it.  Wall is on the south side of the veil room.",2021-06-22,2021-06-29,Field Report Task,Rockhill Construction,Wood Framing,2021-06-22,,True,True,,
T1.9552501,Opened,Historical Level 1 AE101A,"ARW 67-7:  LVL wall between foyer and baptistry - The wall between the foyer and the baptistry will need to be furred to cover the flanges of the HSS columns.  Indicated to Westland that the plywood backing still 
needs to be installed on the LVL studs to brace the studs and that the furring studs can be braced back to the sheathing. ",2021-06-22,2021-06-29,Field Report Task,Rockhill Construction,Wood Framing,2021-06-22,,True,True,,
T1.9552499,Opened,Historical Level 1 AE101A,"ARW 67-6: Grout to be placed behind HSS, around pipe sleeves, and around epoxy bolts. Support for roof purlins at new openings. Noted that grout has yet to be placed 
around pipe sleeves, behind the HSS jamb posts at level 0.5, and that the supports for the roof purlins have yet to be installed at the openings as discussed in previous reports.",2021-06-22,2021-06-29,Field Report Task,"Innovative Concrete, LLC",Concrete,2021-06-22,,True,True,,
T1.9552498,Opened,Annex Level 1 AE101,"ARW 67-5: Concrete to be placed below existing mat 
footing of north addition - Discussed with Carter the plan to place the concrete below the existing mat footing of the north addition and verified that they plan on using a flowable material that will fill all voids below the mat.  Stressed that to get best performance of water-proofing that concrete needs to fill entire space up to bottom of existing mat footing.  Carter agreed that some areas may need to be packed solid if gaps are discovered after forms are removed",2021-06-22,2021-06-29,Field Report Task,"Innovative Concrete, LLC",Concrete,2021-06-22,,True,True,,
T1.9552497,Opened,Historical Level 0 AE100A,"ARW 67-4: Grout for columns against south exterior wall - Noted that grout has not been placed below base plates of columns placed against the south wall.  Please place grout soon to provide solid bearing between base plate and foundation wall. ",2021-06-22,2021-06-29,Field Report Task,"Innovative Concrete, LLC",Concrete,2021-06-22,,True,True,,
T1.9552495,Opened,Historical Level 1 AE101A,"ARW 67-3: Header for opening between Baptistry 
Chapel and foyer - Concrete header still not completed.  Indicated to Ryan that ARW would prefer this to be moved up the priority list and be done soon. ",2021-06-22,2021-06-29,Field Report Task,"Innovative Concrete, LLC",Concrete,2021-06-22,,True,True,,
T1.9552494,Opened,Historical Level 2 AE102,"ARW 67-2: Plywood backing attachment - Discussed with Dion the attachment of the plywood backing at level 2.  Plywood is being attached with staples that are 1-1/2” long with a 6” spacing.  Indicated to Dion that the spacing needs to be 4” maximum if the 1-1/2” staples continue to be used.  It is acceptable to keep the 6” spacing if 2” staples are used instead of the 1-1/2” long staples. ",2021-06-22,2021-06-29,Field Report Task,Rockhill Construction,Wood Framing,2021-06-22,,True,True,,
T1.9552493,Opened,Annex Level 1 AE101,"ARW 67-1: Entry stud framing at duct chase -Discussed with Kyle, Carter, and Jay the framing that could fit around the duct chases at the entry foyers.  Indicated that the 8” studs would be best to use at these locations and verified that the 8” jamb studs will fit at the door opening.  ARW will provide a connection detail for the bottom of the studs as a track is not possible to be installed.",2021-06-22,2021-06-29,Field Report Task,Pete King Construction,Metal Stud / Drywall,2021-06-22,,True,True,,
T1.9552438,Opened,Historical Level 0.5 AE100B,"ARW 66-8: At duct openings in the concrete on deck 
floor at Level 0.5 in the baptistry chapel area do not have support framing in place. The contractor is preparing for painting in the space below Level 0.5. This item has been noted in previous observation reports. The opening framing information is on the construction drawings. This work should be completed prior to painting. ",2021-06-22,2021-06-29,Field Report Task,"Innovative Concrete, LLC",Concrete,2021-06-22,,True,True,,
T1.9552437,Opened,Annex Level 1 AE101,"ARW 66-7:  
Reinforcing steel for the walls supported by the mat foundation at the west tower are being placed. Several items were coordinated between the construction documents and the submittals. The 
submittals incorrectly showed locations for 
several jambs. The contractor is coordinating locations and intends to place the reinforcing steel in the correct locations. ",2021-06-22,2021-06-29,Field Report Task,"Innovative Concrete, LLC",Concrete,2021-06-22,,True,,,
T1.9552436,Opened,Historical Level 2 AE102,"ARW 66-6: At Level 2 between HE and HF near H5 an 
existing floor joist is split. A new LVL joist should be placed sistered to the existing joist per information provided in the drawings and in previous RFI responses for similar conditions.",2021-06-22,2021-06-29,Field Report Task,Rockhill Construction,Wood Framing,2021-06-22,,True,True,,
T1.9552435,Opened,Historical Level 2 AE102,"ARW 66-5: At Level 2, Grids HE & H4 the new steel 
beams adjacent to the original heavy timber 
floor framing is missing bolts in the beam to 
column connection. With all materials in place the holes for the bolts are not accessible. The interface of the column cap plate and 
the beam bottom flanges can be welded 
with ¼ fillet welds. All owner approved welding procedures for this project shall be followed. ",2021-06-22,2021-06-29,Field Report Task,Glassey Steel Works,Structural Steel,2021-06-22,,True,True,,
T1.9552434,Opened,Historical Level 2 AE102,"ARW 66-4: One of the wrapped stone columns along grid 
H4 is missing the anchor through the column 
and the steel jacket on each side at level 2. The LVL stud walls adjacent to the column 
are in place and the full length through 
anchor cannot be placed. Instructed the 
contractor to place threaded rods of the maximum length possible with epoxy anchors. Use the nuts and weld washers as originally detailed. ",2021-06-22,2021-06-29,Field Report Task,Glassey Steel Works,Structural Steel,2021-06-22,,True,True,,
T1.9552433,Completed,Historical Level 1 AE101A,"ARW 66-3: Embeds to support steel wide flange beams at Level 1 floor framing near the bride’s entry 
area were not placed in the foundation wall.  
This occurs at grid H5 near HC and HC.5. Provide connections to the concrete wall with clip angles and epoxy anchors per the attached Sketch 66-2",2021-06-22,2021-06-29,Field Report Task,"Innovative Concrete, LLC",Concrete,2022-04-21,,True,True,,
T1.9552430,Opened,Historical Level 2 AE102,"ARW 66-1: Previously provided response to RFI 941 
indicated framing requirements for the new 
duct openings in the stair tower wood framed 
walls. Creg reviewed these areas and 
requested framing adjustments. See Sketch 66-1 attached. Please refer to RFI 941 response for all information not noted on the sketch. ",2021-06-22,2021-06-29,Field Report Task,Rockhill Construction,Wood Framing,2021-06-22,,True,True,,
T1.9552428,Opened,Annex Level 1 AE101,"ARW 65-3: The majority of the mat slab horizontal 
reinforcing was in place during our visit.  The 
vertical dowels connecting the mat slab to the 
concrete walls had not yet been tied into 
place. Please verify that the vertical dowel 
locations are correct.  It is very important 
that these dowels, specifically the jamb bars 
for the concrete shear walls, be located 
correctly prior to placement of the mat slab 
concrete.  Retrofitting misplaced vertical 
bars in this slab will be extremely difficult 
once the concrete has been placed.",2021-06-22,2021-06-29,Field Report Task,"Innovative Concrete, LLC",Concrete,2021-06-22,,True,True,,
T1.9552427,Opened,Historical Level 2 AE102,"ARW 65-2: The HSS rolled ceiling framing at the 2nd Level was being installed during the visit.  The center threaded rod and nut could not be installed on the HSS to steel beam due to  access issues. See response to RFI #1115 for attachment of the threaded rod to beam. ",2021-06-22,2021-06-29,Field Report Task,Glassey Steel Works,Structural Steel,2021-06-22,,True,True,,
T1.9552426,Opened,Historical Level 1 AE101A,"ARW 65-1: The windows near the brides exit need to 
have the window sills built up to get above 
elevation 100’-0”.   Please provide new window sills per the same direction provided in RFI 961. ",2021-06-22,2021-06-29,Field Report Task,"Innovative Concrete, LLC",Concrete,2021-06-22,,True,True,,True
T59123.54,Superintendent Signed Off,Annex Level 1 AE101>109 - Waiting,Install poke through electrical at floor slab,2021-05-25,2021-06-01,Punch List,Wilkinson Electric Inc,Electrical,2022-08-11,,False,False,True,False
T59123.53,Superintendent Signed Off,Annex Level 1 AE101>109 - Waiting,Install fire suppression,2021-05-25,2021-06-01,Punch List,Broken Arrow Construction Corporation,Fire Suppression,2021-10-22,,False,False,False,False
T59123.52,Superintendent Signed Off,Annex Level 1 AE101>109 - Waiting,Missing exit light,2021-05-25,2021-06-01,Punch List,Wilkinson Electric Inc,Electrical,2021-10-22,,False,False,True,False
T59123.51,Superintendent Signed Off,Annex Level 1 AE101>110 - Chapel,Install floor poke through boxes,2021-05-25,2021-06-01,Punch List,Wilkinson Electric Inc,Electrical,2022-08-11,,False,False,True,False
T59123.50,Superintendent Signed Off,Annex Level 1 AE101>110 - Chapel,Fire suppression incomplete. Finish rough in.,2021-05-25,2021-06-01,Punch List,Broken Arrow Construction Corporation,Fire Suppression,2021-10-22,,False,False,False,False
T59123.49,Superintendent Signed Off,Annex Level 1 AE101>111 - Instruction 1,Fire Suppression piping not installed. Need to install.,2021-05-25,2021-06-01,Punch List,Broken Arrow Construction Corporation,Fire Suppression,2021-10-22,,False,False,False,False
T59123.48,Superintendent Signed Off,Annex Level 1 AE101>111 - Instruction 1,Install Tstat when framing is installed,2021-05-25,2021-06-10,Punch List,Wilkinson Electric Inc,Electrical,2021-10-22,,False,False,True,False
T59123.47,Superintendent Signed Off,Annex Level 1 AE101>148 - Instruction 2,Missing rough-in for Glass Break,2021-05-20,2021-05-27,Punch List,Wilkinson Electric Inc,Electrical,2021-10-22,,False,False,True,False
T1.9542509,Opened,Historical Level 3 AE103,CRSA 11-6 3rd floor colonettes at the 3rd floor instruction rooms need to be installed after the rooms are painted.,2021-05-18,2021-05-25,Field Report Task,Fetzers' Inc.,"Finish Carpentry ",2021-05-18,,True,,,
T1.9542508,Opened,Annex Level 0AE100,CRSA 11-2 More cabinets are being installed before the walls are painted in the North Addition. Walls behind cabinets need to be painted before the cabinets are installed. Please remove and reinstall after paint.,2021-05-18,2021-05-25,Field Report Task,Fetzers' Inc.,"Finish Carpentry ",2021-05-18,,True,,,
T1.9542507,Superintendent Signed Off,Annex Level 1 AE101,CRSA 11-1 Switch in the North Addition Laundry area need to move to line up with the other switches on the wall. (see image #21),2021-05-18,2021-05-25,Field Report Task,Wilkinson Electric Inc,Electrical,2021-10-22,,False,,True,True
T1.9541265,Opened,Historical Level 2 AE102,ARW 64-6 Duct openings from Reviewed duct openings with Jason.  There is not enough space to install concrete header above the duct and below the floor joists.  See sketch SK64-1 for suggested detail to support the floor joists at this condition.,2021-05-07,2021-05-14,Field Report Task,"Innovative Concrete, LLC",Concrete,2021-05-07,,True,True,,
